customer,mdn,sprint_plan,socs
M2M DataSmart,6462452143,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,9177232209,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9176743143,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177767704,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6468518952,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176743353,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177012014,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177010864,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9176866068,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177712248,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462289883,DSMDATA65,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6463169267,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6466630547,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6464254991,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6462814378,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6462424379,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,9176867301,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9175533171,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,9178041439,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9175533736,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,9174061411,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462713488,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6468517733,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174064903,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9175497373,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9176744637,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9176879684,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462425483,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462601346,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177765756,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9174063305,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174063154,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174063793,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174064533,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9175496628,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9174065342,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9175496713,DSMDATA65,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462817994,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6464251899,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,9176874646,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,9174071533,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462423252,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6462321913,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6468514784,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9173090511,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9175496599,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463053644,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9175496583,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9175496603,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9175496634,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9175496717,DSMDATA66,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9175496644,DSMDATA64,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9174065504,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174066571,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174065809,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6462713595,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,9174065419,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174065565,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174065839,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174067303,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9173041667,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465285618,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6462794782,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6466408301,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6464251142,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6463519370,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462082644,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,9173123070,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467654282,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6467026646,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9173041679,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9174067883,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9173041427,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9173041671,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9173041472,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9173041658,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9174066807,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174067667,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174067543,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174067131,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174067370,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174067687,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174070011,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174069731,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6467652721,DSMDATA65,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6468429028,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6466408281,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,9176538276,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466859448,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174068996,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174068955,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6469384649,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6463205487,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9178066726,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463167506,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174069368,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174069720,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174068398,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174068608,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174070769,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174068643,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174070920,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6465268735,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6468426991,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6466219936,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6469388266,DSMDATA67,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466856992,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174071345,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174072612,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174073562,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176533648,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9174073349,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174072781,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174074167,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174074454,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174071158,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174071197,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174071455,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174074395,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174072013,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174073433,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174071829,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174074172,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174074349,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6464988215,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6463255174,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6466218843,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,9174079125,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6467979083,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9172794953,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6463205269,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9174075778,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6466013931,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6463267006,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174076722,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9174062605,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6464986675,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6463254661,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6462423486,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,9178049733,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9176861332,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,9174053660,DSMDATA66,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6465673420,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176865389,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9176537882,DSMDAT103,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,9172793887,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6463730875,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174062712,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176535513,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177238440,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9175533876,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177238448,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9174074729,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177719112,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,9176741733,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176537864,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177233783,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9174074972,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177238430,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9174057069,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9178052937,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9178055501,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177011032,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177012423,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9177711572,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9176870270,DSMDAT103,DSMBAIC;DSMMOBLK;DSMOCBLK;DSMREALM4;DSMSTIP
M2M DataSmart,6462423435,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6464104163,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,6463454823,DSMDATA67,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9175531684,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9176873295,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6462466249,DSMDATA65,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,9176534458,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9176872322,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9176744359,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9173342173,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9176538552,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176539616,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176871791,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176734759,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9176878033,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9177015698,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,9176874075,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176874158,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176539129,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176877486,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176875511,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176878782,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6463738577,DSMDATA65,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6463257961,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6464104149,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,9177010529,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6465485658,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6464259058,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9173343760,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6467957766,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,9177010710,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9177010832,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9177011578,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9177011808,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9177013944,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6466335200,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK;DSMSTIP
M2M DataSmart,9177014873,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9177016457,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9177017124,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9177017209,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9177019698,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9175530124,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9175530645,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9175533317,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9175533696,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9175533796,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9175533954,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9175534436,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9175536757,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9175536799,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9175536828,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174050353,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174051521,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174051694,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174053606,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174053923,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6462425566,DSMDATA65,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6465943418,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM4;DSMSMSBLK;DSMSTIP
M2M DataSmart,6464085307,DSMDATA63,DSMBAIC;DSMOCBLK;DSMREALM4
M2M DataSmart,9174055247,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6463456068,DSMDATA68,DSMBAIC;DSMOCBLK;DSMREALM5;DSMSMSBLK
M2M DataSmart,6465485586,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,6465287938,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9174055763,DSMDATA64,DSMBAIC;DSMOCBLK;DSMREALM4;DSMSMSBLK
M2M DataSmart,9176531932,DSMDATA63,DSMBAIC;DSMLTESOC;DSMOCBLK;DSMREALM5;DSMSMSBLK
